uid,CDATA,COLD,CNEW,MDATA,MOLD,MNEW
U21125,0,0.0,0.0,0,0.0,0.0
U21127,0,0.0,0.0,0,0.0,0.0
U21129,0,0.0,0.0,0,0.0,0.0
U21131,0,0.0,0.0,0,0.0,0.0
U21133,0,0.0,0.0,0,0.0,0.0
U21135,0,0.0,0.0,0,0.0,0.0
U21137,0,0.0,0.0,0,0.0,0.0
U21139,0,0.0,0.0,0,0.0,0.0
U21141,0,0.0,0.0,0,0.0,0.0
U21143,0,0.0,0.0,0,0.0,0.0
U21145,0,0.0,0.0,0,0.0,0.0
U21147,0,0.0,0.0,0,0.0,0.0
U21149,0,0.0,0.0,0,0.0,0.0
U21151,0,1.0,0.0,0,1.0,0.0
U21153,0,0.0,0.0,0,0.0,0.0
U21155,0,0.0,0.0,0,0.0,0.0
U21157,6,0.0,0.0,0,0.0,0.0
U21159,0,0.0,0.0,0,0.0,0.0
U21161,0,0.0,0.0,0,0.0,0.0
U21163,0,0.0,0.0,0,0.0,0.0
U21165,0,0.0,0.0,0,0.0,0.0
U21167,0,0.0,0.0,0,0.0,0.0
U21169,0,0.0,0.0,0,0.0,0.0
U21171,0,0.0,0.0,0,0.0,0.0
U21173,0,0.0,0.0,7,0.0,0.0
U21175,0,0.0,0.0,0,0.0,0.0
U21177,0,0.0,0.0,0,0.0,0.0
U21179,0,0.0,0.0,0,0.0,0.0
U21181,0,0.0,0.0,0,0.0,0.0
U21183,0,0.0,0.0,0,0.0,0.0
U21185,0,1.0,0.0,0,1.0,0.0
U21187,0,0.0,0.0,0,0.0,0.0
U21189,0,0.0,0.0,0,0.0,0.0
U21191,0,0.0,0.0,0,0.0,0.0
U21193,0,0.0,0.0,0,0.0,0.0
U21195,0,0.0,0.0,0,0.0,0.0
U21197,0,0.0,0.0,0,0.0,0.0
U21199,0,0.0,0.0,0,0.0,0.0
U21201,0,0.0,0.0,0,0.0,0.0
U21203,0,0.0,0.0,0,0.0,0.0
U21205,0,0.0,0.0,0,0.0,0.0
U21207,0,0.0,0.0,4,0.0,0.0
U21209,0,0.0,0.0,0,0.0,0.0
U21211,0,0.0,0.0,0,0.0,0.0
U21213,0,0.0,0.0,0,0.0,0.0
U21215,0,0.0,0.0,0,0.0,0.0
U21217,0,0.0,0.0,0,0.0,0.0
U21219,0,0.0,0.0,0,0.0,0.0
U21221,0,0.0,0.0,0,0.0,0.0
U21223,0,0.0,0.0,0,0.0,0.0
U21225,0,0.0,0.0,0,0.0,0.0
U21227,0,0.0,0.0,0,1.0,0.0
U21229,0,0.0,0.0,0,0.0,0.0
U21231,6,0.0,0.0,0,0.0,0.0
U21233,0,0.0,0.0,0,0.0,0.0
U21235,0,0.0,0.0,0,0.0,0.0
U21237,0,0.0,0.0,0,0.0,0.0
U21239,0,0.0,0.0,18,0.0,0.0
U22001,0,0.0,0.0,0,4.0,0.0
U22003,0,0.0,0.0,0,0.0,0.0
U22005,0,0.0,0.0,0,6.0,0.0
U22007,0,0.0,0.0,15,1.0,0.0
U22009,0,0.0,0.0,0,1.0,0.0
U22011,0,0.0,0.0,0,1.0,0.0
U22013,0,0.0,0.0,0,0.0,0.0
U22015,0,1.0,0.0,0,8.0,0.0
U22017,0,1.0,0.0,0,19.0,1.0
U22019,7,0.0,0.0,0,8.0,1.0
U22021,0,0.0,0.0,0,0.0,0.0
U22023,0,0.0,0.0,0,0.0,0.0
U22025,0,0.0,0.0,0,0.0,0.0
U22027,0,0.0,0.0,0,0.0,0.0
U22029,0,0.0,0.0,0,0.0,0.0
U22031,0,0.0,0.0,0,1.0,0.0
U22033,13,3.0,0.0,8,39.0,2.0
U22035,0,0.0,0.0,0,0.0,0.0
U22037,0,0.0,0.0,0,0.0,0.0
U22039,0,0.0,0.0,8,1.0,0.0
U22041,0,0.0,0.0,0,0.0,0.0
U22043,0,0.0,0.0,0,0.0,0.0
U22045,0,0.0,0.0,0,4.0,0.0
U22047,0,0.0,0.0,0,1.0,0.0
U22049,0,0.0,0.0,0,0.0,0.0
U22051,19,10.0,0.0,5,161.0,10.0
U22053,0,0.0,0.0,0,1.0,0.0
U22055,0,1.0,0.0,5,14.0,1.0
U22057,0,0.0,0.0,7,6.0,0.0
U22059,0,0.0,0.0,7,0.0,0.0
U22061,0,0.0,0.0,0,0.0,0.0
U22063,0,1.0,0.0,0,10.0,1.0
U22065,0,0.0,0.0,0,0.0,0.0
U22067,0,0.0,0.0,8,0.0,0.0
U22069,0,0.0,0.0,0,0.0,0.0
U22071,6,6.0,0.0,0,77.0,5.0
U22073,0,0.0,0.0,0,2.0,0.0
U22075,0,0.0,0.0,0,0.0,0.0
U22077,0,0.0,0.0,0,0.0,0.0
U22079,0,0.0,0.0,0,3.0,0.0
U22081,0,0.0,0.0,0,0.0,0.0
U22083,0,0.0,0.0,0,0.0,0.0
U22085,0,0.0,0.0,5,0.0,0.0
U22087,0,0.0,0.0,0,4.0,0.0
U22089,0,0.0,0.0,0,2.0,0.0
U22091,0,0.0,0.0,0,0.0,0.0
U22093,0,0.0,0.0,0,0.0,0.0
U22095,0,0.0,0.0,0,2.0,0.0
U22097,0,0.0,0.0,0,5.0,0.0
U22099,0,0.0,0.0,7,3.0,0.0
U22101,0,0.0,0.0,0,1.0,0.0
U22103,0,2.0,0.0,0,22.0,1.0
U22105,8,0.0,0.0,1,4.0,0.0
U22107,0,0.0,0.0,0,0.0,0.0
U22109,0,0.0,0.0,18,4.0,0.0
U22111,0,0.0,0.0,2,0.0,0.0
U22113,16,0.0,0.0,0,4.0,0.0
U22115,0,0.0,0.0,0,1.0,0.0
U22117,0,0.0,0.0,6,1.0,0.0
U22119,5,0.0,0.0,0,1.0,0.0
U22121,0,0.0,0.0,0,1.0,0.0
U22123,0,0.0,0.0,0,0.0,0.0
U22125,0,0.0,0.0,0,0.0,0.0
U22127,0,0.0,0.0,0,0.0,0.0
U23001,0,111.0,2.0,0,1.0,0.0
U23003,73,1032.0,65.0,0,0.0,0.0
U23005,21,144.0,2.0,0,4.0,0.0
U23007,0,141.0,3.0,0,0.0,0.0
U23009,0,88.0,2.0,0,0.0,0.0
U23011,0,216.0,4.0,0,1.0,0.0
U23013,16,7.0,0.0,0,0.0,0.0
U23015,6,10.0,0.0,0,0.0,0.0
U23017,0,132.0,2.0,0,0.0,0.0
U23019,8,975.0,29.0,0,1.0,0.0
U23021,0,76.0,3.0,0,0.0,0.0
U23023,0,13.0,0.0,0,0.0,0.0
U23025,3,3174.0,87.0,0,0.0,0.0
U23027,0,53.0,1.0,0,0.0,0.0
U23029,32,606.0,14.0,0,0.0,0.0
U23031,0,158.0,3.0,0,8.0,1.0
U24001,0,1.0,0.0,0,0.0,0.0
U24003,0,120.0,2.0,0,61.0,4.0
U24005,15,328.0,5.0,0,149.0,10.0
U24009,0,3.0,0.0,0,2.0,0.0
U24011,0,1.0,0.0,0,0.0,0.0
U24013,0,17.0,0.0,0,7.0,0.0
U24015,0,5.0,0.0,0,2.0,0.0
U24017,0,9.0,0.0,0,5.0,0.0
U24019,0,0.0,0.0,0,0.0,0.0
U24021,0,20.0,0.0,0,9.0,1.0
U24023,0,0.0,0.0,0,0.0,0.0
U24025,15,29.0,0.0,0,13.0,1.0
U24027,0,49.0,1.0,7,23.0,2.0
U24029,0,0.0,0.0,5,0.0,0.0
U24031,27,377.0,5.0,8,184.0,13.0
U24033,0,413.0,6.0,26,218.0,15.0
U24035,0,1.0,0.0,0,1.0,0.0
U24037,6,2.0,0.0,16,1.0,0.0
U24039,0,0.0,0.0,0,0.0,0.0
U24041,0,0.0,0.0,0,0.0,0.0
U24043,0,6.0,0.0,0,2.0,0.0
U24045,0,2.0,0.0,0,1.0,0.0
U24047,0,1.0,0.0,0,0.0,0.0
U24510,0,147.0,2.0,0,69.0,5.0
U25001,7,19.0,0.0,0,4.0,0.0
U25003,2,3.0,0.0,0,1.0,0.0
U25005,0,266.0,4.0,0,54.0,4.0
U25007,0,0.0,0.0,16,0.0,0.0
U25009,6,687.0,11.0,0,92.0,6.0
U25011,2,6.0,0.0,0,1.0,0.0
U25013,19,89.0,1.0,0,18.0,1.0
U25015,0,25.0,0.0,0,5.0,0.0
U25017,24,2385.0,37.0,13,379.0,27.0
U25019,0,0.0,0.0,0,0.0,0.0
U25021,20,694.0,11.0,0,125.0,9.0
U25023,38,313.0,5.0,0,57.0,4.0
U25025,0,479.0,7.0,0,78.0,5.0
U25027,20,417.0,6.0,0,76.0,5.0
U26001,0,51.0,1.0,0,0.0,0.0
U26003,0,19.0,0.0,0,0.0,0.0
U26005,2,11.0,0.0,0,3.0,0.0
U26007,0,13.0,0.0,0,0.0,0.0
U26009,0,2.0,0.0,0,0.0,0.0
U26011,0,2.0,0.0,0,0.0,0.0
U26013,0,0.0,0.0,0,0.0,0.0
U26015,0,6.0,0.0,0,1.0,0.0
U26017,4,64.0,1.0,0,2.0,0.0
U26019,0,0.0,0.0,0,0.0,0.0
U26021,3,8.0,0.0,0,2.0,0.0
U26023,2,2.0,0.0,0,0.0,0.0
U26025,0,12.0,0.0,7,1.0,0.0
U26027,0,3.0,0.0,0,1.0,0.0
U26029,0,5.0,0.0,0,0.0,0.0
U26031,0,13.0,0.0,0,0.0,0.0
U26033,42,72.0,1.0,0,0.0,0.0
U26035,2,2.0,0.0,0,0.0,0.0
U26037,0,19.0,0.0,0,1.0,0.0
U26039,0,1.0,0.0,0,0.0,0.0
U26041,0,3.0,0.0,0,0.0,0.0
U26043,0,1.0,0.0,0,0.0,0.0
U26045,7,30.0,0.0,8,3.0,0.0
U26047,0,8.0,0.0,0,0.0,0.0
U26049,22,575.0,9.0,7,19.0,1.0
U26051,0,3.0,0.0,2,0.0,0.0
U26053,5,0.0,0.0,0,0.0,0.0
U26055,0,4.0,0.0,0,0.0,0.0
U26057,0,4.0,0.0,2,0.0,0.0
U26059,0,3.0,0.0,0,0.0,0.0
U26061,0,9.0,0.0,0,0.0,0.0
U26063,0,54.0,1.0,0,0.0,0.0
U26065,14,111.0,2.0,0,8.0,1.0
U26067,0,7.0,0.0,0,1.0,0.0
U26069,0,40.0,1.0,0,0.0,0.0
U26071,0,0.0,0.0,0,0.0,0.0
U26073,0,6.0,0.0,0,0.0,0.0
U26075,0,35.0,0.0,2,3.0,0.0
U26077,0,21.0,0.0,0,4.0,0.0
U26079,0,1.0,0.0,0,0.0,0.0
U26081,0,95.0,1.0,0,14.0,1.0
U26083,0,4.0,0.0,0,0.0,0.0
U26085,0,0.0,0.0,0,0.0,0.0
U26087,0,91.0,1.0,0,2.0,0.0
U26089,0,1.0,0.0,0,0.0,0.0
U26091,0,27.0,0.0,0,2.0,0.0
U26093,10,161.0,2.0,9,7.0,1.0
U26095,0,58.0,3.0,0,0.0,0.0
U26097,0,9.0,0.0,0,0.0,0.0
U26099,95,7002.0,109.0,44,129.0,9.0
U26101,0,0.0,0.0,0,0.0,0.0
U26103,2,21.0,0.0,0,0.0,0.0
U26105,0,0.0,0.0,0,0.0,0.0
U26107,0,2.0,0.0,0,0.0,0.0
U26109,0,1.0,0.0,0,0.0,0.0
U26111,0,19.0,0.0,0,1.0,0.0
U26113,0,1.0,0.0,0,0.0,0.0
U26115,7,213.0,3.0,0,5.0,0.0
U26117,0,6.0,0.0,0,1.0,0.0
U26119,0,1.0,0.0,0,0.0,0.0
U26121,8,16.0,0.0,0,3.0,0.0
U26123,0,3.0,0.0,0,0.0,0.0
U26125,219,7865.0,118.0,45,214.0,15.0
U26127,0,1.0,0.0,0,0.0,0.0
U26129,0,2.0,0.0,0,0.0,0.0
U26131,0,1.0,0.0,0,0.0,0.0
U26133,0,1.0,0.0,0,0.0,0.0
U26135,0,1.0,0.0,0,0.0,0.0
U26137,4,2.0,0.0,1,0.0,0.0
U26139,7,49.0,1.0,0,10.0,1.0
U26141,1,63.0,1.0,0,0.0,0.0
U26143,0,2.0,0.0,0,0.0,0.0
U26145,24,87.0,1.0,0,3.0,0.0
U26147,36,896.0,14.0,0,5.0,0.0
U26149,0,2.0,0.0,0,1.0,0.0
U26151,7,279.0,5.0,0,0.0,0.0
U26153,0,1.0,0.0,0,0.0,0.0
U26155,0,24.0,0.0,0,1.0,0.0
U26157,0,40.0,1.0,0,1.0,0.0
U26159,0,5.0,0.0,0,1.0,0.0
U26161,21,297.0,4.0,0,13.0,1.0
U26163,228,41103.0,600.0,39,448.0,31.0
U26165,0,1.0,0.0,0,0.0,0.0
U27001,0,1.0,0.0,0,0.0,0.0
U27003,6,140.0,2.0,0,24.0,2.0
U27005,3,4.0,0.0,0,0.0,0.0
U27007,2,31.0,1.0,0,0.0,0.0
U27009,0,4.0,0.0,0,0.0,0.0
U27011,0,0.0,0.0,0,0.0,0.0
U27013,0,1.0,0.0,0,0.0,0.0
U27015,0,0.0,0.0,0,0.0,0.0
U27017,0,2.0,0.0,0,0.0,0.0
U27019,0,7.0,0.0,9,1.0,0.0
U27021,0,4.0,0.0,0,0.0,0.0
U27023,0,0.0,0.0,2,0.0,0.0
U27025,0,3.0,0.0,0,0.0,0.0
U27027,0,62.0,1.0,0,1.0,0.0
U27029,0,2.0,0.0,0,0.0,0.0
U27031,3,0.0,0.0,0,0.0,0.0
U27033,0,0.0,0.0,0,0.0,0.0
U27035,3,4.0,0.0,0,0.0,0.0
U27037,2,139.0,2.0,0,32.0,2.0
U27039,7,0.0,0.0,3,0.0,0.0
U27041,0,1.0,0.0,0,0.0,0.0
U27043,3,0.0,0.0,0,0.0,0.0
U27045,0,0.0,0.0,0,0.0,0.0
U27047,0,0.0,0.0,0,0.0,0.0
U27049,0,1.0,0.0,0,0.0,0.0
U27051,0,0.0,0.0,0,0.0,0.0
U27053,52,502.0,7.0,20,96.0,6.0
U27055,2,0.0,0.0,0,0.0,0.0
U27057,2,2.0,0.0,0,0.0,0.0
U27059,4,2.0,0.0,0,0.0,0.0
U27061,0,15.0,0.0,0,0.0,0.0
U27063,0,0.0,0.0,0,0.0,0.0
U27065,0,0.0,0.0,0,0.0,0.0
U27067,0,1.0,0.0,0,0.0,0.0
U27069,0,64.0,3.0,0,0.0,0.0
U27071,59,14.0,0.0,2,0.0,0.0
U27073,0,0.0,0.0,0,0.0,0.0
U27075,0,2.0,0.0,0,0.0,0.0
U27077,4,10.0,0.0,0,0.0,0.0
U27079,0,1.0,0.0,0,0.0,0.0
U27081,0,0.0,0.0,0,0.0,0.0
U27083,0,0.0,0.0,0,0.0,0.0
U27085,0,1.0,0.0,0,0.0,0.0
U27087,0,0.0,0.0,0,0.0,0.0
U27089,0,46.0,1.0,0,0.0,0.0
U27091,0,0.0,0.0,0,0.0,0.0
U27093,0,1.0,0.0,0,0.0,0.0
U27095,0,1.0,0.0,0,0.0,0.0
U27097,0,2.0,0.0,0,0.0,0.0
U27099,0,0.0,0.0,0,0.0,0.0
U27101,0,0.0,0.0,0,0.0,0.0
U27103,0,1.0,0.0,0,0.0,0.0
U27105,0,0.0,0.0,0,0.0,0.0
U27107,0,3.0,0.0,0,0.0,0.0
U27109,0,1.0,0.0,0,0.0,0.0
U27111,0,7.0,0.0,0,0.0,0.0
U27113,0,8.0,0.0,0,0.0,0.0
U27115,0,1.0,0.0,0,0.0,0.0
U27117,0,0.0,0.0,0,0.0,0.0
U27119,0,95.0,2.0,0,0.0,0.0
U27121,1,0.0,0.0,0,0.0,0.0
U27123,16,234.0,3.0,0,46.0,3.0
U27125,0,3.0,0.0,0,0.0,0.0
U27127,0,0.0,0.0,0,0.0,0.0
U27129,0,0.0,0.0,0,0.0,0.0
U27131,0,2.0,0.0,0,0.0,0.0
U27133,0,0.0,0.0,0,0.0,0.0
U27135,5,87.0,3.0,0,0.0,0.0
U27137,0,323.0,4.0,0,1.0,0.0
U27139,0,10.0,0.0,0,2.0,0.0
U27141,0,11.0,0.0,0,1.0,0.0
U27143,0,0.0,0.0,0,0.0,0.0
U27145,0,19.0,0.0,4,2.0,0.0
U27147,0,0.0,0.0,0,0.0,0.0
U27149,0,0.0,0.0,0,0.0,0.0
U27151,0,0.0,0.0,0,0.0,0.0
U27153,0,2.0,0.0,0,0.0,0.0
U27155,0,0.0,0.0,0,0.0,0.0
U27157,3,0.0,0.0,0,0.0,0.0
U27159,0,1.0,0.0,0,0.0,0.0
U27161,0,0.0,0.0,0,0.0,0.0
U27163,0,60.0,1.0,10,12.0,1.0
U27165,0,0.0,0.0,0,0.0,0.0
U27167,0,0.0,0.0,0,0.0,0.0
U27169,0,1.0,0.0,0,0.0,0.0
U27171,0,15.0,0.0,13,2.0,0.0
U27173,0,0.0,0.0,5,0.0,0.0
U28001,0,0.0,0.0,9,0.0,0.0
U28003,0,0.0,0.0,2,0.0,0.0
U28005,0,0.0,0.0,0,0.0,0.0
U28007,0,0.0,0.0,0,0.0,0.0
U28009,0,0.0,0.0,0,0.0,0.0
U28011,0,0.0,0.0,0,0.0,0.0
U28013,0,0.0,0.0,0,0.0,0.0
U28015,0,0.0,0.0,0,0.0,0.0
U28017,0,0.0,0.0,0,0.0,0.0
U28019,0,0.0,0.0,0,0.0,0.0
U28021,0,0.0,0.0,0,0.0,0.0
U28023,0,0.0,0.0,0,0.0,0.0
U28025,0,0.0,0.0,0,0.0,0.0
U28027,0,0.0,0.0,0,0.0,0.0
U28029,0,0.0,0.0,13,0.0,0.0
U28031,0,0.0,0.0,0,0.0,0.0
U28033,0,2.0,0.0,0,5.0,0.0
U28035,0,0.0,0.0,12,1.0,0.0
U28037,0,0.0,0.0,0,0.0,0.0
U28039,0,0.0,0.0,0,0.0,0.0
U28041,0,0.0,0.0,0,0.0,0.0
U28043,0,0.0,0.0,6,0.0,0.0
U28045,0,0.0,0.0,14,1.0,0.0
U28047,11,1.0,0.0,0,5.0,0.0
U28049,0,2.0,0.0,12,12.0,1.0
U28051,0,0.0,0.0,0,0.0,0.0
U28053,0,0.0,0.0,0,0.0,0.0
U28055,0,0.0,0.0,0,0.0,0.0
U28057,0,0.0,0.0,0,0.0,0.0
U28059,0,1.0,0.0,0,6.0,0.0
U28061,0,0.0,0.0,0,0.0,0.0
U28063,0,0.0,0.0,0,0.0,0.0
U28065,0,0.0,0.0,0,0.0,0.0
U28067,0,0.0,0.0,0,1.0,0.0
U28069,0,0.0,0.0,0,0.0,0.0
U28071,0,0.0,0.0,0,0.0,0.0
U28073,0,0.0,0.0,0,1.0,0.0
U28075,0,0.0,0.0,0,0.0,0.0
U28077,0,0.0,0.0,0,0.0,0.0
U28079,0,0.0,0.0,0,0.0,0.0
U28081,0,0.0,0.0,12,0.0,0.0
U28083,0,0.0,0.0,0,0.0,0.0
U28085,6,0.0,0.0,0,0.0,0.0
U28087,0,0.0,0.0,0,0.0,0.0
U28089,0,1.0,0.0,0,3.0,0.0
U28091,0,0.0,0.0,0,0.0,0.0
U28093,0,0.0,0.0,0,0.0,0.0
U28095,0,0.0,0.0,0,0.0,0.0
U28097,0,0.0,0.0,0,0.0,0.0
U28099,0,0.0,0.0,0,0.0,0.0
U28101,0,0.0,0.0,0,0.0,0.0
U28103,0,0.0,0.0,0,0.0,0.0
U28105,0,0.0,0.0,0,0.0,0.0
U28107,0,0.0,0.0,0,0.0,0.0
U28109,0,0.0,0.0,0,1.0,0.0
U28111,0,0.0,0.0,0,0.0,0.0
U28113,0,0.0,0.0,0,0.0,0.0
U28115,0,0.0,0.0,0,0.0,0.0
U28117,0,0.0,0.0,0,0.0,0.0
U28119,0,0.0,0.0,0,0.0,0.0
U28121,0,1.0,0.0,0,7.0,0.0
U28123,0,0.0,0.0,0,0.0,0.0
U28125,0,0.0,0.0,0,0.0,0.0
U28127,0,0.0,0.0,0,0.0,0.0
U28129,0,0.0,0.0,0,0.0,0.0
U28131,0,0.0,0.0,17,0.0,0.0
U28133,0,0.0,0.0,0,0.0,0.0
U28135,4,0.0,0.0,0,0.0,0.0
U28137,0,0.0,0.0,0,0.0,0.0
U28139,0,0.0,0.0,0,0.0,0.0
U28141,0,0.0,0.0,2,0.0,0.0
U28143,0,0.0,0.0,0,0.0,0.0
U28145,0,0.0,0.0,0,0.0,0.0
U28147,5,0.0,0.0,6,0.0,0.0
U28149,0,0.0,0.0,0,0.0,0.0
U28151,0,0.0,0.0,0,0.0,0.0
U28153,0,0.0,0.0,0,0.0,0.0
U28155,0,0.0,0.0,0,0.0,0.0
U28157,0,0.0,0.0,0,0.0,0.0
U28159,0,0.0,0.0,0,0.0,0.0
U28161,0,0.0,0.0,0,0.0,0.0
U28163,0,0.0,0.0,0,0.0,0.0
U29001,0,0.0,0.0,0,0.0,0.0
U29003,0,0.0,0.0,0,0.0,0.0
U29005,0,0.0,0.0,0,0.0,0.0
U29007,0,0.0,0.0,0,0.0,0.0
U29009,0,0.0,0.0,0,0.0,0.0
U29011,0,0.0,0.0,0,0.0,0.0
U29013,0,0.0,0.0,0,0.0,0.0
U29015,0,0.0,0.0,0,0.0,0.0
U29017,0,0.0,0.0,0,0.0,0.0
U29019,0,1.0,0.0,0,1.0,0.0
U29021,0,0.0,0.0,0,1.0,0.0
U29023,0,0.0,0.0,0,0.0,0.0
U29025,0,0.0,0.0,0,0.0,0.0
U29027,0,0.0,0.0,0,0.0,0.0
U29029,3,0.0,0.0,0,0.0,0.0
U29031,0,0.0,0.0,0,0.0,0.0
U29033,0,0.0,0.0,0,0.0,0.0
U29035,0,0.0,0.0,0,0.0,0.0
U29037,0,2.0,0.0,0,3.0,0.0
U29039,0,0.0,0.0,0,0.0,0.0
U29041,0,0.0,0.0,0,0.0,0.0
U29043,0,1.0,0.0,0,1.0,0.0
U29045,0,0.0,0.0,0,0.0,0.0
U29047,3,8.0,0.0,0,11.0,1.0
U29049,0,0.0,0.0,0,0.0,0.0
U29051,0,0.0,0.0,0,0.0,0.0
U29053,0,0.0,0.0,0,0.0,0.0
U29055,5,0.0,0.0,0,0.0,0.0
U29057,0,0.0,0.0,0,0.0,0.0
U29059,0,0.0,0.0,0,0.0,0.0
U29061,0,0.0,0.0,0,0.0,0.0
U29063,0,0.0,0.0,0,0.0,0.0
U29065,0,0.0,0.0,0,0.0,0.0
U29067,0,0.0,0.0,0,0.0,0.0
U29069,0,0.0,0.0,0,0.0,0.0
U29071,0,1.0,0.0,0,2.0,0.0
U29073,0,0.0,0.0,0,0.0,0.0
U29075,0,0.0,0.0,0,0.0,0.0
U29077,10,1.0,0.0,0,3.0,0.0
U29079,0,0.0,0.0,0,0.0,0.0
U29081,0,0.0,0.0,0,0.0,0.0
U29083,0,0.0,0.0,0,0.0,0.0
U29085,0,0.0,0.0,0,0.0,0.0
U29087,0,0.0,0.0,0,0.0,0.0
U29089,0,0.0,0.0,0,0.0,0.0
U29091,0,0.0,0.0,0,0.0,0.0
U29093,0,0.0,0.0,0,0.0,0.0
U29095,9,41.0,1.0,24,60.0,4.0
U29097,0,1.0,0.0,0,1.0,0.0
U29099,7,11.0,0.0,0,14.0,1.0
U29101,0,0.0,0.0,0,0.0,0.0
U29103,0,0.0,0.0,0,0.0,0.0
U29105,3,0.0,0.0,0,0.0,0.0
U29107,0,0.0,0.0,0,0.0,0.0
U29109,0,0.0,0.0,0,0.0,0.0
U29111,0,0.0,0.0,0,0.0,0.0
U29113,0,0.0,0.0,0,0.0,0.0
U29115,4,0.0,0.0,0,0.0,0.0
U29117,0,0.0,0.0,0,0.0,0.0
U29119,0,0.0,0.0,0,0.0,0.0
U29121,2,0.0,0.0,0,0.0,0.0
U29123,0,0.0,0.0,0,0.0,0.0
U29125,0,0.0,0.0,0,0.0,0.0
U29127,0,0.0,0.0,0,0.0,0.0
U29129,0,0.0,0.0,0,0.0,0.0
U29131,0,0.0,0.0,0,0.0,0.0
U29133,0,0.0,0.0,0,0.0,0.0
U29135,0,0.0,0.0,0,0.0,0.0
U29137,0,0.0,0.0,0,0.0,0.0
U29139,0,0.0,0.0,0,0.0,0.0
U29141,0,0.0,0.0,0,0.0,0.0
U29143,0,0.0,0.0,0,0.0,0.0
U29145,7,0.0,0.0,0,1.0,0.0
U29147,0,0.0,0.0,0,0.0,0.0
U29149,0,0.0,0.0,0,0.0,0.0
U29151,0,0.0,0.0,0,0.0,0.0
U29153,0,0.0,0.0,0,0.0,0.0
U29155,0,0.0,0.0,0,0.0,0.0
U29157,8,0.0,0.0,0,0.0,0.0
U29159,0,0.0,0.0,0,0.0,0.0
U29161,0,0.0,0.0,0,0.0,0.0
U29163,0,0.0,0.0,0,0.0,0.0
U29165,0,2.0,0.0,0,2.0,0.0
U29167,0,0.0,0.0,0,0.0,0.0
U29169,6,0.0,0.0,0,0.0,0.0
U29171,0,0.0,0.0,0,0.0,0.0
U29173,0,0.0,0.0,0,0.0,0.0
U29175,0,0.0,0.0,0,0.0,0.0
U29177,0,0.0,0.0,0,0.0,0.0
U29179,0,0.0,0.0,0,0.0,0.0
U29181,0,0.0,0.0,0,0.0,0.0
U29183,9,21.0,0.0,0,24.0,2.0
U29185,0,0.0,0.0,0,0.0,0.0
U29186,0,0.0,0.0,0,0.0,0.0
U29187,0,0.0,0.0,0,0.0,0.0
